n,DE_pattern,DE_pattern_index,replicate,method,sensitivity,fdr,number_of_true_discoveries_ct1,number_of_true_discoveries_ct2,number_of_true_discoveries_ct3,number_of_true_discoveries_ct4,number_of_true_discoveries_ct5,number_of_true_discoveries_ct6,number_of_discoveries_ct1,number_of_discoveries_ct2,number_of_discoveries_ct3,number_of_discoveries_ct4,number_of_discoveries_ct5,number_of_discoveries_ct6,power_ct1,power_ct2,power_ct3,power_ct4,power_ct5,power_ct6,type_I_error_ct1,type_I_error_ct2,type_I_error_ct3,type_I_error_ct4,type_I_error_ct5,type_I_error_ct6
100,3_1_1,1,305,TOAST_TPM_with_RIN,0.2455,0.0735849056603773,0,491,0,0,1,0,0,523,1,0,6,0,0.0465,0.4755,0.0405,0.0335,0.076,0.0345,0.047625,0.044625,0.04275,0.044,0.06725,0.041625
100,3_1_1,1,305,TOAST_TPM_without_RIN,0.1555,0.0341614906832298,0,311,0,0,0,0,0,322,0,0,0,0,0.0365,0.4045,0.042,0.0195,0.0375,0.024,0.035875,0.031875,0.042875,0.027,0.03425,0.02325
100,3_1_1,1,305,csSAM,0.176,0.032967032967033,1,352,0,0,0,0,1,363,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,306,CARseq_with_RIN,0.303,0.0560747663551402,0,606,0,0,0,0,0,640,2,0,0,0,0.048,0.4645,0.0575,0.0365,0.0475,0.0375,0.048875,0.044625,0.047,0.033125,0.046,0.0345
100,3_1_1,1,306,CARseq_without_RIN,0.1245,0.0119047619047619,0,249,0,0,0,0,0,252,0,0,0,0,0.0565,0.34,0.03,0.074,0.0315,0.0395,0.050625,0.02475,0.034625,0.085875,0.028625,0.039
100,3_1_1,1,306,TOAST_TPM_with_RIN,0.2405,0.0660194174757281,0,481,0,0,0,0,0,515,0,0,0,0,0.0535,0.4625,0.07,0.046,0.0535,0.0415,0.044875,0.04675,0.044375,0.049625,0.05,0.046375
100,3_1_1,1,306,TOAST_TPM_without_RIN,0.1595,0.0214723926380368,0,319,0,0,0,0,0,326,0,0,0,0,0.0435,0.385,0.0385,0.089,0.0335,0.051,0.044375,0.026,0.032125,0.092875,0.033625,0.05
100,3_1_1,1,306,csSAM,0.156,0.00636942675159236,0,312,0,0,0,0,0,313,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,307,CARseq_with_RIN,0.2965,0.0748829953198128,0,593,0,0,0,1,1,639,0,0,0,1,0.0555,0.4865,0.052,0.0315,0.04,0.039,0.052375,0.047125,0.045125,0.033125,0.03775,0.044625
100,3_1_1,1,307,CARseq_without_RIN,0.1565,0.0279503105590062,0,313,0,0,0,0,0,321,0,0,1,0,0.039,0.3645,0.043,0.017,0.0995,0.0485,0.034,0.028,0.03425,0.0175,0.123375,0.05075
100,3_1_1,1,307,TOAST_TPM_with_RIN,0.3085,0.06797583081571,0,617,0,0,0,0,0,662,0,0,0,0,0.051,0.518,0.0685,0.0355,0.0435,0.042,0.042625,0.04425,0.04375,0.0415,0.045875,0.04975
100,3_1_1,1,307,TOAST_TPM_without_RIN,0.1875,0.0284974093264249,0,375,0,0,0,0,0,385,0,0,1,0,0.031,0.428,0.0765,0.0245,0.164,0.074,0.024625,0.022,0.048,0.0235,0.18075,0.0725
100,3_1_1,1,307,csSAM,0.171,0.125319693094629,0,342,0,0,5,3,0,360,0,0,27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,308,CARseq_with_RIN,0.22,0.055793991416309,0,440,0,0,1,0,0,465,0,0,1,0,0.057,0.4455,0.052,0.0375,0.047,0.0385,0.0452556569571196,0.0438804850606326,0.0510063757969746,0.0392549068633579,0.0472559069883735,0.0412551568946118
100,3_1_1,1,308,CARseq_without_RIN,0.0805,0,0,161,0,0,0,0,0,161,0,0,0,0,0.038,0.3215,0.0585,0.026,0.025,0.029,0.0281285160645081,0.025753219152394,0.0537567195899487,0.0292536567070884,0.0235029378672334,0.0237529691211401
100,3_1_1,1,308,TOAST_TPM_with_RIN,0.1945,0.0760095011876485,0,389,0,0,0,0,0,421,0,0,0,0,0.053,0.426,0.0465,0.048,0.0405,0.0645,0.0445,0.05175,0.04925,0.04325,0.043125,0.0535
100,3_1_1,1,308,TOAST_TPM_without_RIN,0.1125,0.0384615384615384,0,225,0,0,0,0,0,234,0,0,0,0,0.0305,0.349,0.057,0.0415,0.0235,0.04,0.02575,0.028875,0.05775,0.038625,0.023375,0.028875
100,3_1_1,1,308,csSAM,0.1335,0.0531914893617021,0,267,0,0,1,0,0,281,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,309,CARseq_with_RIN,0.269,0.0787671232876712,0,538,0,0,0,0,0,584,0,0,0,0,0.062,0.4605,0.0495,0.046,0.0475,0.0465,0.057,0.043625,0.04475,0.033875,0.043,0.039625
100,3_1_1,1,309,CARseq_without_RIN,0.1025,0.0238095238095238,0,205,0,0,0,0,0,210,0,0,0,0,0.0425,0.358,0.041,0.062,0.035,0.0385,0.038,0.025875,0.035625,0.039875,0.026,0.03675
100,3_1_1,1,309,TOAST_TPM_with_RIN,0.261,0.0491803278688525,0,522,0,0,0,0,0,549,0,0,0,0,0.0445,0.492,0.0495,0.055,0.038,0.0505,0.03975,0.040625,0.041,0.041625,0.035625,0.0435
100,3_1_1,1,309,TOAST_TPM_without_RIN,0.1525,0.0286624203821656,0,305,0,0,0,0,0,314,0,0,0,0,0.021,0.4035,0.0335,0.0545,0.0315,0.0425,0.022,0.024625,0.029125,0.050875,0.027875,0.040875
100,3_1_1,1,309,csSAM,0.149,0.0324675324675324,0,298,0,0,0,0,0,308,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,310,CARseq_with_RIN,0.275,0.0598290598290598,0,550,0,0,0,0,0,584,1,0,0,0,0.049,0.4735,0.0415,0.0435,0.0425,0.0455,0.050125,0.04225,0.045875,0.0365,0.0385,0.040375
100,3_1_1,1,310,CARseq_without_RIN,0.1345,0.0146520146520146,0,269,0,0,0,0,0,272,1,0,0,0,0.027,0.3375,0.037,0.0245,0.0445,0.078,0.02925,0.0245,0.029625,0.01875,0.024375,0.080125
100,3_1_1,1,310,TOAST_TPM_with_RIN,0.188,0.0600000000000001,0,376,0,0,0,0,0,399,0,1,0,0,0.036,0.394,0.0475,0.042,0.085,0.044,0.041,0.043125,0.042125,0.041375,0.04225,0.0445
100,3_1_1,1,310,TOAST_TPM_without_RIN,0.148,0.023102310231023,0,296,0,0,0,0,0,303,0,0,0,0,0.0295,0.3415,0.033,0.0235,0.043,0.128,0.032,0.0295,0.024875,0.022375,0.021625,0.1245
100,3_1_1,1,310,csSAM,0.1305,0.0333333333333333,0,261,0,0,0,0,0,270,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,301,CARseq_with_RIN,0.441,0.060702875399361,0,882,0,0,0,0,0,938,1,0,0,0,0.051,0.6035,0.051,0.029,0.035,0.036,0.051375,0.048875,0.047375,0.034375,0.04375,0.04225
100,4_1_1,1,301,CARseq_without_RIN,0.289,0.0616883116883117,0,578,0,0,0,2,0,613,1,0,0,2,0.032,0.495,0.041,0.013,0.026,0.077,0.0315,0.041125,0.03375,0.021375,0.031625,0.0495
100,4_1_1,1,301,TOAST_TPM_with_RIN,0.347,0.0646900269541779,0,694,1,0,0,4,0,735,1,0,0,6,0.043,0.536,0.045,0.0375,0.048,0.124,0.048125,0.045125,0.04875,0.042125,0.051625,0.059875
100,4_1_1,1,301,TOAST_TPM_without_RIN,0.3135,0.0627802690582959,0,627,0,0,0,2,0,666,0,0,0,3,0.0275,0.5015,0.0335,0.026,0.046,0.0975,0.031125,0.038625,0.03075,0.0275,0.03825,0.056375
100,4_1_1,1,301,csSAM,0.2865,0.0682926829268292,0,573,0,0,0,2,0,613,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,302,CARseq_with_RIN,0.3345,0.0415472779369628,0,669,0,0,0,0,0,698,0,0,0,0,0.0525,0.5235,0.0545,0.0275,0.0415,0.0435,0.04675,0.037625,0.04625,0.030375,0.04125,0.03825
100,4_1_1,1,302,CARseq_without_RIN,0.2015,0.03125,0,403,0,0,0,1,0,415,0,0,0,1,0.08,0.413,0.0805,0.0235,0.0285,0.0805,0.08475,0.02475,0.0815,0.015625,0.031,0.049625
100,4_1_1,1,302,TOAST_TPM_with_RIN,0.374,0.0684931506849316,0,748,0,0,0,0,0,803,0,0,0,0,0.0525,0.572,0.0435,0.041,0.0515,0.057,0.048125,0.04125,0.042,0.0395,0.0565,0.045625
100,4_1_1,1,302,TOAST_TPM_without_RIN,0.291,0.0316139767054908,0,582,0,0,0,0,0,601,0,0,0,0,0.0845,0.5065,0.081,0.0225,0.033,0.0855,0.087125,0.0255,0.07725,0.021125,0.037,0.060375
100,4_1_1,1,302,csSAM,0.2815,0.0457627118644067,0,563,0,0,0,0,0,590,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,303,CARseq_with_RIN,0.42,0.0707964601769911,1,840,0,0,0,0,2,902,0,0,0,0,0.0705,0.5835,0.0425,0.0345,0.0395,0.0345,0.050125,0.045875,0.04775,0.032,0.039875,0.036125
100,4_1_1,1,303,CARseq_without_RIN,0.2565,0.0320754716981132,1,513,0,0,0,0,1,529,0,0,0,0,0.047,0.4825,0.042,0.0625,0.0455,0.028,0.029375,0.02925,0.057625,0.045875,0.055875,0.023
100,4_1_1,1,303,TOAST_TPM_with_RIN,0.4635,0.0692771084337349,0,927,0,0,0,0,2,994,0,0,0,0,0.0475,0.6335,0.0485,0.0505,0.044,0.0525,0.057875,0.046875,0.045875,0.047125,0.044,0.041875
100,4_1_1,1,303,TOAST_TPM_without_RIN,0.334,0.036075036075036,0,668,0,0,0,0,0,693,0,0,0,0,0.03,0.5545,0.0665,0.0545,0.0585,0.027,0.026125,0.034,0.057125,0.03875,0.066,0.023375
100,4_1_1,1,303,csSAM,0.3,0.0430622009569378,0,600,3,0,0,0,0,622,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,304,CARseq_with_RIN,0.42,0.0759075907590759,0,840,0,0,0,0,1,908,0,0,0,0,0.072,0.59,0.065,0.0345,0.0545,0.042,0.04475,0.043625,0.048375,0.036,0.0435,0.040375
100,4_1_1,1,304,CARseq_without_RIN,0.2715,0.0355239786856127,0,543,0,0,0,0,1,562,0,0,0,0,0.086,0.5085,0.035,0.025,0.094,0.0405,0.080625,0.02625,0.02575,0.02475,0.12275,0.03675
100,4_1_1,1,304,TOAST_TPM_with_RIN,0.4945,0.0616698292220114,0,989,0,0,0,0,0,1054,0,0,0,0,0.0475,0.641,0.044,0.0575,0.0485,0.07,0.046625,0.03975,0.049625,0.05225,0.0465,0.054
100,4_1_1,1,304,TOAST_TPM_without_RIN,0.3665,0.0405759162303665,0,733,0,0,1,0,0,763,0,0,1,0,0.0895,0.5835,0.03,0.0395,0.142,0.0565,0.08075,0.0225,0.02875,0.034375,0.15375,0.043125
100,4_1_1,1,304,csSAM,0.241,0.0143149284253579,0,482,0,0,1,0,0,488,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,305,CARseq_with_RIN,0.43,0.0732758620689655,0,860,0,0,0,0,0,928,0,0,0,0,0.053,0.588,0.0565,0.041,0.05,0.034,0.04725,0.0445,0.04825,0.031125,0.045,0.04575
100,4_1_1,1,305,CARseq_without_RIN,0.2755,0.0367132867132867,0,551,0,0,0,0,0,572,0,0,0,0,0.033,0.465,0.102,0.029,0.036,0.0225,0.03225,0.029375,0.108625,0.02425,0.03025,0.023875
100,4_1_1,1,305,TOAST_TPM_with_RIN,0.283,0.0736497545008183,0,566,0,0,0,0,0,611,0,0,0,0,0.0515,0.4705,0.0365,0.0535,0.05,0.0365,0.04225,0.039,0.037125,0.0475,0.059625,0.04475
100,4_1_1,1,305,TOAST_TPM_without_RIN,0.292,0.0700636942675159,0,584,1,0,0,0,0,627,1,0,0,0,0.035,0.49,0.1165,0.048,0.029,0.03,0.026375,0.049875,0.15625,0.0385,0.0265,0.0335
100,4_1_1,1,305,csSAM,0.2845,0.112324492979719,0,569,3,0,0,0,0,628,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,306,CARseq_with_RIN,0.399,0.0611764705882353,0,798,0,0,0,0,0,849,0,0,0,1,0.0685,0.5555,0.0565,0.036,0.0445,0.0515,0.04925,0.04625,0.04775,0.03625,0.044875,0.038
100,4_1_1,1,306,CARseq_without_RIN,0.221,0.0349344978165939,0,442,0,0,0,0,0,458,0,0,0,0,0.0395,0.441,0.0415,0.028,0.028,0.095,0.0245,0.026875,0.0325,0.021125,0.026375,0.095375
100,4_1_1,1,306,TOAST_TPM_with_RIN,0.368,0.0600255427841635,0,736,0,0,0,0,0,783,0,0,0,0,0.042,0.5465,0.0435,0.0435,0.0405,0.0635,0.036875,0.045375,0.045125,0.041625,0.0465,0.043125
100,4_1_1,1,306,TOAST_TPM_without_RIN,0.285,0.0338983050847458,0,570,0,0,0,1,0,589,0,0,0,1,0.0235,0.4965,0.0405,0.035,0.03,0.0985,0.02025,0.023625,0.035,0.027125,0.028375,0.08075
100,4_1_1,1,306,csSAM,0.2915,0.0426929392446633,0,583,0,0,2,6,0,597,2,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,307,CARseq_with_RIN,0.453,0.050314465408805,0,906,0,0,0,0,0,953,0,0,1,0,0.0545,0.6145,0.0475,0.044,0.0355,0.0415,0.049375,0.041125,0.044125,0.03625,0.043875,0.038875
100,4_1_1,1,307,CARseq_without_RIN,0.2835,0.0307692307692308,0,567,0,0,0,0,0,585,0,0,0,0,0.0725,0.497,0.022,0.0315,0.028,0.0335,0.04875,0.028625,0.02325,0.031,0.029125,0.028
100,4_1_1,1,307,TOAST_TPM_with_RIN,0.422,0.0836047774158524,1,844,0,0,0,0,2,919,0,0,0,0,0.065,0.595,0.04,0.0485,0.04,0.0435,0.047,0.0495,0.042,0.0475,0.040875,0.03875
100,4_1_1,1,307,TOAST_TPM_without_RIN,0.308,0.0359937402190923,0,616,0,0,0,0,0,639,0,0,0,0,0.073,0.5135,0.026,0.0435,0.028,0.0525,0.045875,0.03125,0.02275,0.043875,0.03,0.038375
100,4_1_1,1,307,csSAM,0.2675,0.0255009107468124,0,535,0,0,0,0,0,549,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,308,CARseq_with_RIN,0.517,0.0709793351302785,0,1034,0,0,0,0,1,1112,0,0,0,0,0.0585,0.6585,0.041,0.027,0.037,0.036,0.047375,0.046375,0.043125,0.028125,0.04525,0.038
100,4_1_1,1,308,CARseq_without_RIN,0.371,0.0376134889753567,0,742,0,0,0,0,1,770,0,0,0,0,0.0525,0.529,0.024,0.037,0.021,0.0235,0.029,0.026625,0.026125,0.038375,0.026625,0.025625
100,4_1_1,1,308,TOAST_TPM_with_RIN,0.4205,0.0768386388583974,0,841,0,0,0,1,1,909,0,0,0,1,0.081,0.589,0.051,0.044,0.0475,0.041,0.051875,0.053125,0.049625,0.044125,0.050875,0.0425
100,4_1_1,1,308,TOAST_TPM_without_RIN,0.3385,0.0383522727272727,0,677,0,0,0,1,1,702,0,0,0,1,0.0485,0.5175,0.0385,0.056,0.032,0.036,0.030125,0.03075,0.0325,0.04925,0.032125,0.031375
100,4_1_1,1,308,csSAM,0.2785,0.0279232111692844,0,557,0,0,0,0,0,573,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,309,CARseq_with_RIN,0.5085,0.072926162260711,0,1017,0,0,0,0,0,1096,0,0,0,1,0.047,0.6555,0.0395,0.036,0.037,0.0345,0.0455,0.044125,0.04625,0.0375,0.039625,0.03825
100,4_1_1,1,309,CARseq_without_RIN,0.3595,0.0413333333333333,0,719,0,0,0,0,0,750,0,0,0,0,0.026,0.5785,0.0445,0.085,0.0295,0.0265,0.023875,0.029375,0.0645,0.1075,0.0375,0.02475
100,4_1_1,1,309,TOAST_TPM_with_RIN,0.5585,0.0829228243021346,0,1117,1,0,0,1,0,1209,7,0,0,2,0.0675,0.698,0.0525,0.0425,0.0405,0.047,0.045875,0.045125,0.057,0.047875,0.0495,0.050625
100,4_1_1,1,309,TOAST_TPM_without_RIN,0.4105,0.0563218390804597,0,821,1,4,0,0,0,851,1,18,0,0,0.0395,0.6135,0.056,0.1595,0.0515,0.029,0.02875,0.026625,0.0725,0.18075,0.0495,0.02875
100,4_1_1,1,309,csSAM,0.346,0.0428769017980636,1,692,0,2,0,0,1,709,0,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,310,CARseq_with_RIN,0.5385,0.0763293310463122,0,1077,0,0,0,0,0,1166,0,0,0,0,0.053,0.6575,0.044,0.032,0.0265,0.0295,0.047125,0.044625,0.0465,0.0325,0.04125,0.03075
100,4_1_1,1,310,CARseq_without_RIN,0.3875,0.0396530359355638,0,775,0,0,0,0,0,807,0,0,0,0,0.042,0.5515,0.0485,0.0195,0.075,0.029,0.033875,0.031625,0.041,0.01975,0.0955,0.028
100,4_1_1,1,310,TOAST_TPM_with_RIN,0.47,0.0784313725490197,0,940,0,0,0,0,0,1019,0,0,1,0,0.059,0.6185,0.054,0.048,0.054,0.0435,0.046,0.0455,0.0435,0.043625,0.05625,0.049125
100,4_1_1,1,310,TOAST_TPM_without_RIN,0.3935,0.0437424058323208,0,787,0,0,2,0,0,817,0,0,6,0,0.041,0.571,0.059,0.034,0.139,0.04,0.02925,0.026875,0.04125,0.030125,0.148125,0.04475
100,4_1_1,1,310,csSAM,0.314,0.0412213740458015,0,628,0,1,0,0,0,653,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,301,CARseq_with_RIN,0.272,0.0668953687821612,0,544,0,0,0,0,0,583,0,0,0,0,0.0595,0.4575,0.051,0.0275,0.055,0.0405,0.046125,0.045875,0.0435,0.033,0.043625,0.042625
200,2_1_1,1,301,CARseq_without_RIN,0.1095,0.0266666666666666,0,219,0,0,0,0,0,225,0,0,0,0,0.043,0.3565,0.035,0.0265,0.039,0.063,0.038625,0.028125,0.0295,0.039625,0.03,0.081375
200,2_1_1,1,301,TOAST_TPM_with_RIN,0.296,0.0821705426356589,0,592,0,0,0,0,0,645,0,0,0,0,0.0475,0.4795,0.037,0.049,0.0655,0.0395,0.045625,0.048375,0.04075,0.057,0.058375,0.0455
200,2_1_1,1,301,TOAST_TPM_without_RIN,0.1665,0.0403458213256485,0,333,0,0,0,0,0,347,0,0,0,0,0.037,0.3905,0.0325,0.063,0.0375,0.054,0.0345,0.025375,0.03125,0.072375,0.031375,0.059875
200,2_1_1,1,301,csSAM,0.0985,0.0199004975124378,0,197,0,0,0,0,0,201,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,302,CARseq_with_RIN,0.2035,0.0578703703703703,0,407,0,0,0,0,0,432,0,0,0,0,0.0655,0.4305,0.051,0.038,0.0455,0.0545,0.051375,0.043875,0.044625,0.034875,0.04225,0.041875
200,2_1_1,1,302,CARseq_without_RIN,0.095,0.0452261306532663,0,190,0,0,0,0,0,199,0,0,0,0,0.0425,0.3285,0.029,0.0635,0.0305,0.0425,0.031125,0.025,0.0225,0.06125,0.0275,0.030375
200,2_1_1,1,302,TOAST_TPM_with_RIN,0.245,0.071969696969697,0,490,0,0,0,0,0,527,0,0,0,1,0.054,0.4615,0.052,0.0495,0.0565,0.0495,0.044,0.045125,0.045875,0.0435,0.054125,0.051625
200,2_1_1,1,302,TOAST_TPM_without_RIN,0.1475,0.0327868852459017,0,295,0,0,0,0,0,305,0,0,0,0,0.034,0.3735,0.0325,0.075,0.034,0.039,0.027375,0.025,0.028,0.06825,0.032,0.0305
200,2_1_1,1,302,csSAM,0.0935,0.0209424083769634,0,187,0,0,0,0,0,191,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,303,CARseq_with_RIN,0.2485,0.0779220779220779,0,497,0,0,0,0,0,538,1,0,0,0,0.0615,0.475,0.052,0.026,0.045,0.0405,0.050125,0.04975,0.049125,0.036375,0.047125,0.042375
200,2_1_1,1,303,CARseq_without_RIN,0.1215,0.0653846153846154,0,243,0,0,3,0,0,254,0,0,6,0,0.045,0.355,0.035,0.014,0.122,0.0225,0.03525,0.041875,0.029875,0.0195,0.141125,0.025375
200,2_1_1,1,303,TOAST_TPM_with_RIN,0.215,0.0985324947589099,0,430,0,0,0,0,0,476,1,0,0,0,0.064,0.4315,0.0525,0.0505,0.067,0.0415,0.046875,0.057,0.044,0.057875,0.054625,0.044
200,2_1_1,1,303,TOAST_TPM_without_RIN,0.1425,0.0923566878980892,0,285,0,0,7,0,0,302,1,0,11,0,0.038,0.365,0.0315,0.0215,0.156,0.043,0.024875,0.04525,0.024875,0.027875,0.165625,0.040625
200,2_1_1,1,303,csSAM,0.125,0.0671641791044776,0,250,0,0,1,0,0,266,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,304,CARseq_with_RIN,0.214,0.0509977827050998,0,428,0,0,0,0,1,450,0,0,0,0,0.056,0.431,0.0535,0.0415,0.047,0.044,0.048625,0.04675,0.0475,0.03725,0.042375,0.045125
200,2_1_1,1,304,CARseq_without_RIN,0.0835,0.0233918128654971,0,167,0,0,0,0,0,171,0,0,0,0,0.03,0.313,0.039,0.0265,0.056,0.0315,0.02875,0.029,0.03775,0.024125,0.0575,0.030875
200,2_1_1,1,304,TOAST_TPM_with_RIN,0.231,0.0454545454545454,0,462,0,0,0,0,0,483,0,1,0,0,0.053,0.4325,0.0515,0.0515,0.0545,0.046,0.048375,0.044375,0.050625,0.04975,0.051375,0.050625
200,2_1_1,1,304,TOAST_TPM_without_RIN,0.136,0.0180505415162455,0,272,0,0,0,0,0,277,0,0,0,0,0.0305,0.334,0.0355,0.0285,0.056,0.025,0.025,0.0245,0.030875,0.030375,0.06025,0.032
200,2_1_1,1,304,csSAM,0.1215,0.0357142857142857,0,243,0,0,0,0,0,252,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,305,CARseq_with_RIN,0.185,0.0585241730279898,0,370,0,0,0,0,0,393,0,0,0,0,0.055,0.3955,0.038,0.041,0.049,0.049,0.047875,0.043375,0.04875,0.035875,0.04725,0.0455
200,2_1_1,1,305,CARseq_without_RIN,0.0925,0.0414507772020726,0,185,0,0,0,0,0,193,0,0,0,0,0.045,0.328,0.038,0.024,0.03,0.0255,0.032,0.053,0.0415,0.021625,0.027375,0.025625
200,2_1_1,1,305,TOAST_TPM_with_RIN,0.207,0.0504587155963303,0,414,0,0,0,0,0,435,0,0,0,1,0.056,0.4265,0.044,0.0505,0.045,0.037,0.051375,0.046375,0.045375,0.037375,0.052,0.048
200,2_1_1,1,305,TOAST_TPM_without_RIN,0.129,0.0408921933085502,0,258,0,0,0,0,0,269,0,0,0,0,0.0345,0.3855,0.045,0.024,0.026,0.0225,0.030625,0.0655,0.0535,0.022875,0.02425,0.022875
200,2_1_1,1,305,csSAM,0.1335,0.121710526315789,0,267,0,0,0,0,0,304,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,306,CARseq_with_RIN,0.209,0.0606741573033708,0,418,0,0,0,0,0,445,0,0,0,0,0.056,0.415,0.0575,0.032,0.051,0.0415,0.0465,0.044625,0.04525,0.038125,0.048125,0.0425
200,2_1_1,1,306,CARseq_without_RIN,0.083,0.0119047619047619,0,166,0,0,0,0,0,168,0,0,0,0,0.0345,0.3155,0.0325,0.024,0.028,0.0245,0.028375,0.028125,0.026875,0.021375,0.03,0.026
200,2_1_1,1,306,TOAST_TPM_with_RIN,0.205,0.0509259259259259,0,410,0,0,0,0,0,432,0,0,0,0,0.0525,0.402,0.052,0.048,0.047,0.046,0.0435,0.047625,0.04075,0.04425,0.044125,0.050625
200,2_1_1,1,306,TOAST_TPM_without_RIN,0.11,0.0222222222222223,0,220,0,0,0,0,0,225,0,0,0,0,0.025,0.3225,0.0325,0.037,0.028,0.0315,0.0235,0.025,0.02175,0.025375,0.025,0.031125
200,2_1_1,1,306,csSAM,0.099,0.0246305418719212,0,198,0,0,0,0,0,203,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,307,CARseq_with_RIN,0.283,0.0811688311688312,1,566,0,0,0,0,1,615,0,0,0,0,0.0525,0.481,0.053,0.033,0.0395,0.0465,0.0495,0.0485,0.04675,0.03625,0.038875,0.04575
200,2_1_1,1,307,CARseq_without_RIN,0.133,0.0327272727272727,1,266,0,0,0,0,1,274,0,0,0,0,0.058,0.3695,0.032,0.0965,0.0535,0.027,0.057875,0.028,0.026,0.104875,0.04675,0.025625
200,2_1_1,1,307,TOAST_TPM_with_RIN,0.299,0.0582677165354331,0,598,0,0,0,0,0,635,0,0,0,0,0.037,0.465,0.0485,0.036,0.043,0.0505,0.039625,0.0415,0.046125,0.0415,0.04425,0.05075
200,2_1_1,1,307,TOAST_TPM_without_RIN,0.1815,0.0135869565217391,0,363,0,0,0,0,0,368,0,0,0,0,0.04,0.3865,0.033,0.087,0.053,0.03,0.039125,0.0255,0.02475,0.094,0.044375,0.023875
200,2_1_1,1,307,csSAM,0.162,0.0414201183431953,0,324,0,0,0,0,0,338,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
